Time (s),Channel 1 (V),TIME
-0.00156,-1.1097285989637,0.048325
-0.0015475,-1.10222321101585,0.0483375
-0.001535,-1.09471782306799,0.04835
-0.0015225,-1.09096512909406,0.0483625
-0.00151,-1.09096512909406,0.048375
-0.0014975,-1.0834597411462,0.0483875
-0.001485,-1.07970704717227,0.0484
-0.0014725,-1.0571908833287,0.0484125
-0.00146,-1.06469627127655,0.048425
-0.0014475,-1.04218010743298,0.0484375
-0.001435,-1.03842741345905,0.04845
-0.0014225,-1.02341663756333,0.0484625
-0.00141,-1.02341663756333,0.048475
-0.0013975,-1.01591124961548,0.0484875
-0.001385,-1.00840586166762,0.0485
-0.0013725,-1.00090047371976,0.0485125
-0.00136,-1.00090047371976,0.048525
-0.0013475,-0.982137003850113,0.0485375
-0.001335,-0.967126227954397,0.04855
-0.0013225,-0.959620840006538,0.0485625
-0.00131,-0.95211545205868,0.048575
-0.0012975,-0.944610064110822,0.0485875
-0.001285,-0.933351982189034,0.0486
-0.0012725,-0.91083581834546,0.0486125
-0.00126,-0.899577736423672,0.048625
-0.0012475,-0.903330430397601,0.0486375
-0.001235,-0.895825042449743,0.04865
-0.0012225,-0.884566960527956,0.0486625
-0.00121,-0.873308878606168,0.048675
-0.0011975,-0.873308878606168,0.0486875
-0.001185,-0.862050796684381,0.0487
-0.0011725,-0.847040020788664,0.0487125
-0.00116,-0.843287326814735,0.048725
-0.0011475,-0.835781938866877,0.0487375
-0.001135,-0.820771162971161,0.04875
-0.0011225,-0.817018468997232,0.0487625
-0.00111,-0.805760387075444,0.048775
-0.0010975,-0.809513081049373,0.0487875
-0.001085,-0.809513081049373,0.0488
-0.0010725,-0.802007693101515,0.0488125
-0.00106,-0.77949152925794,0.048825
-0.0010475,-0.77949152925794,0.0488375
-0.001035,-0.756975365414365,0.04885
-0.0010225,-0.753222671440436,0.0488625
-0.00101,-0.734459201570791,0.048875
-0.0009975,-0.715695731701145,0.0488875
-0.000985,-0.723201119649003,0.0489
-0.0009725,-0.715695731701145,0.0489125
-0.00096,-0.700684955805429,0.048925
-0.0009475,-0.6969322618315,0.0489375
-0.000935,-0.689426873883641,0.04895
-0.0009225,-0.689426873883641,0.0489625
-0.00091,-0.678168791961854,0.048975
-0.0008975,-0.655652628118279,0.0489875
-0.000885,-0.644394546196492,0.049
-0.0008725,-0.633136464274704,0.0490125
-0.00086,-0.629383770300775,0.049025
-0.0008475,-0.621878382352917,0.0490375
-0.000835,-0.614372994405059,0.04905
-0.0008225,-0.603114912483271,0.0490625
-0.00081,-0.599362218509342,0.049075
-0.0007975,-0.584351442613626,0.0490875
-0.000785,-0.591856830561484,0.0491
-0.0007725,-0.569340666717909,0.0491125
-0.00076,-0.56558797274398,0.049125
-0.0007475,-0.554329890822193,0.0491375
-0.000735,-0.550577196848264,0.04915
-0.0007225,-0.531813726978618,0.0491625
-0.00071,-0.535566420952547,0.049175
-0.0006975,-0.516802951082901,0.0491875
-0.000685,-0.509297563135043,0.0492
-0.0006725,-0.505544869161114,0.0492125
-0.00066,-0.516802951082901,0.049225
-0.0006475,-0.494286787239327,0.0492375
-0.000635,-0.490534093265398,0.04925
-0.0006225,-0.483028705317539,0.0492625
-0.00061,-0.464265235447894,0.049275
-0.0005975,-0.445501765578248,0.0492875
-0.000585,-0.441749071604319,0.0493
-0.0005725,-0.434243683656461,0.0493125
-0.00056,-0.426738295708602,0.049325
-0.0005475,-0.407974825838957,0.0493375
-0.000535,-0.400469437891099,0.04935
-0.0005225,-0.396716743917169,0.0493625
-0.00051,-0.39296404994324,0.049375
-0.0004975,-0.370447886099665,0.0493875
-0.000485,-0.374200580073595,0.0494
-0.0004725,-0.366695192125736,0.0494125
-0.00046,-0.35168441623002,0.049425
-0.0004475,-0.347931722256091,0.0494375
-0.000435,-0.325415558412516,0.04945
-0.0004225,-0.329168252386445,0.0494625
-0.00041,-0.314157476490729,0.049475
-0.0003975,-0.314157476490729,0.0494875
-0.000385,-0.299146700595012,0.0495
-0.0003725,-0.291641312647154,0.0495125
-0.00036,-0.280383230725366,0.049525
-0.0003475,-0.276630536751437,0.0495375
-0.000335,-0.269125148803579,0.04955
-0.0003225,-0.250361678933933,0.0495625
-0.00031,-0.250361678933933,0.049575
-0.0002975,-0.227845515090359,0.0495875
-0.000285,-0.2203401271425,0.0496
-0.0002725,-0.227845515090359,0.0496125
-0.00026,-0.212834739194642,0.049625
-0.0002475,-0.194071269324997,0.0496375
-0.000235,-0.194071269324997,0.04965
-0.0002225,-0.186565881377138,0.0496625
-0.00021,-0.171555105481422,0.049675
-0.0001975,-0.145286247663918,0.0496875
-0.000185,-0.130275471768201,0.0497
-0.0001725,-0.126522777794272,0.0497125
-0.00016,-0.126522777794272,0.049725
-0.0001475,-0.119017389846414,0.0497375
-0.000135,-0.115264695872485,0.04975
-0.0001225,-0.104006613950698,0.0497625
-0.00011,-0.100253919976768,0.049775
-0.0000975000000000001,-0.088995838054981,0.0497875
-0.0000850000000000002,-0.0852431440810519,0.0498
-0.0000725000000000001,-0.0627269802374771,0.0498125
-0.0000600000000000002,-0.058974286263548,0.049825
-4.75000000000002E-05,-0.0439635103678315,0.0498375
-3.50000000000003E-05,-0.0364581224199733,0.04985
-0.0000224999999999999,-0.0252000404981859,0.0498625
-0.00001,-0.0176946525503276,0.049875
2.4999999999999E-06,0.00106881731931801,0.0498875
1.49999999999998E-05,0.00857420526717626,0.0499
2.74999999999997E-05,0.0198322871889636,0.0499125
3.99999999999997E-05,0.0123268992411054,0.049925
0.0000525,0.0235849811628928,0.0499375
0.000065,0.0385957570586093,0.04995
0.0000774999999999999,0.0461011450064675,0.0499625
0.0000899999999999998,0.0461011450064675,0.049975
0.0001025,0.0723700028239714,0.0499875
0.000115,0.0686173088500423,0.05
0.0001275,0.0986388606414753,0.0500125
0.00014,0.0948861666675462,0.050025
0.0001525,0.106144248589334,0.0500375
0.000165,0.113649636537192,0.05005
0.0001775,0.132413106406837,0.0500625
0.00019,0.128660412432908,0.050075
0.0002025,0.139918494354696,0.0500875
0.000215,0.154929270250412,0.0501
0.0002275,0.16243465819827,0.0501125
0.00024,0.169940046146129,0.050125
0.0002525,0.184950822041845,0.0501375
0.000265,0.188703516015774,0.05015
0.0002775,0.199961597937562,0.0501625
0.00029,0.214972373833278,0.050175
0.0003025,0.214972373833278,0.0501875
0.000315,0.229983149728995,0.0502
0.0003275,0.222477761781136,0.0502125
0.00034,0.24874661959864,0.050225
0.0003525,0.24874661959864,0.0502375
0.000365,0.256252007546499,0.05025
0.0003775,0.263757395494357,0.0502625
0.00039,0.290026253311861,0.050275
0.0004025,0.290026253311861,0.0502875
0.000415,0.301284335233648,0.0503
0.0004275,0.305037029207577,0.0503125
0.00044,0.320047805103294,0.050325
0.0004525,0.327553193051152,0.0503375
0.000465,0.350069356894727,0.05035
0.0004775,0.346316662920798,0.0503625
0.00049,0.357574744842585,0.050375
0.0005025,0.357574744842585,0.0503875
0.000515,0.376338214712231,0.0504
0.0005275,0.376338214712231,0.0504125
0.00054,0.387596296634018,0.050425
0.0005525,0.398854378555805,0.0504375
0.000565,0.406359766503664,0.05045
0.0005775,0.425123236373309,0.0504625
0.00059,0.425123236373309,0.050475
0.0006025,0.440134012269026,0.0504875
0.000615,0.455144788164742,0.0505
0.0006275,0.470155564060459,0.0505125
0.00064,0.46640287008653,0.050525
0.0006525,0.481413645982246,0.0505375
0.000665,0.500177115851892,0.05055
0.0006775,0.500177115851892,0.0505625
0.00069,0.500177115851892,0.050575
0.0007025,0.522693279695466,0.0505875
0.000715,0.515187891747608,0.0506
0.0007275,0.530198667643325,0.0506125
0.00074,0.533951361617254,0.050625
0.0007525,0.54896213751297,0.0506375
0.000765,0.556467525460829,0.05065
0.0007775,0.563972913408687,0.0506625
0.00079,0.560220219434758,0.050675
0.0008025,0.578983689304403,0.0506875
0.000815,0.590241771226191,0.0507
0.0008275,0.590241771226191,0.0507125
0.00084,0.605252547121907,0.050725
0.0008525,0.612757935069766,0.0507375
0.000865,0.631521404939411,0.05075
0.0008775,0.646532180835128,0.0507625
0.00089,0.646532180835128,0.050775
0.0009025,0.661542956730844,0.0507875
0.000915,0.669048344678702,0.0508
0.0009275,0.676553732626561,0.0508125
0.00094,0.684059120574419,0.050825
0.0009525,0.684059120574419,0.0508375
0.000965,0.702822590444065,0.05085
0.0009775,0.714080672365852,0.0508625
0.00099,0.717833366339781,0.050875
0.0010025,0.736596836209427,0.0508875
0.001015,0.744102224157285,0.0509
0.0010275,0.751607612105143,0.0509125
0.00104,0.770371081974789,0.050925
0.0010525,0.774123775948718,0.0509375
0.001065,0.781629163896576,0.05095
0.0010775,0.796639939792293,0.0509625
0.00109,0.800392633766222,0.050975
0.0011025,0.804145327740151,0.0509875
0.001115,0.80789802171408,0.051
0.0011275,0.822908797609797,0.0510125
0.00114,0.834166879531584,0.051025
0.0011525,0.826661491583726,0.0510375
0.001165,0.834166879531584,0.05105
0.0011775,0.845424961453371,0.0510625
0.00119,0.845424961453371,0.051075
0.0012025,0.85293034940123,0.0510875
0.001215,0.871693819270875,0.0511
0.0012275,0.879199207218734,0.0511125
0.00124,0.882951901192663,0.051125
0.0012525,0.901715371062308,0.0511375
0.001265,0.901715371062308,0.05115
0.0012775,0.905468065036237,0.0511625
0.00129,0.931736922853741,0.051175
0.0013025,0.9392423108016,0.0511875
0.001315,0.9392423108016,0.0512
0.0013275,0.961758474645174,0.0512125
0.00134,0.961758474645174,0.051225
0.0013525,0.976769250540891,0.0512375
0.001365,0.965511168619103,0.05125
0.0013775,0.995532720410536,0.0512625
0.00139,1.00303810835839,0.051275
0.0014025,1.01054349630625,0.0512875
0.001415,1.01804888425411,0.0513
0.0014275,1.02555427220197,0.0513125
0.00144,1.02180157822804,0.051325
0.0014525,1.03305966014983,0.0513375
0.001465,1.03681235412376,0.05135
0.0014775,1.0555758239934,0.0513625
0.00149,1.04807043604554,0.051375
0.0015025,1.07433929386305,0.0513875
0.001515,1.07809198783698,0.0514
0.0015275,1.08935006975876,0.0514125
0.00154,1.10436084565448,0.051425
0.0015525,1.10060815168055,0.0514375
0.001565,1.08559737578484,0.05145
0.0015775,1.11561892757627,0.0514625
0.00159,1.11561892757627,0.051475
0.0016025,1.14188778539377,0.0514875
0.001615,1.14939317334163,0.0515
0.0016275,1.16815664321128,0.0515125
0.00164,1.16440394923735,0.051525
0.0016525,1.17190933718521,0.0515375
0.001665,1.17941472513306,0.05155
0.0016775,1.19067280705485,0.0515625
0.00169,1.19067280705485,0.051575
0.0017025,1.20193088897664,0.0515875
0.001715,1.22444705282021,0.0516
0.0017275,1.22819974679414,0.0516125
0.00174,1.22819974679414,0.051625
0.0017525,1.24321052268986,0.0516375
0.001765,1.24321052268986,0.05165
0.0017775,1.25071591063772,0.0516625
0.00179,1.25822129858558,0.051675
0.0018025,1.25822129858558,0.0516875
0.001815,1.2619739925595,0.0517
0.0018275,1.28449015640308,0.0517125
0.00184,1.29199554435094,0.051725
0.0018525,1.30325362627272,0.0517375
0.001865,1.31451170819451,0.05175
0.0018775,1.30325362627272,0.0517625
0.00189,1.32201709614237,0.051775
0.0019025,1.32201709614237,0.0517875
0.001915,1.3257697901163,0.0518
0.0019275,1.34453325998595,0.0518125
0.00194,1.34828595395987,0.051825
0.0019525,1.36329672985559,0.0518375
0.001965,1.36329672985559,0.05185
0.0019775,1.36329672985559,0.0518625
0.00199,1.37080211780345,0.051875
0.0020025,1.36704942382952,0.0518875
0.002015,1.38581289369917,0.0519
0.0020275,1.39331828164702,0.0519125
0.00204,1.4158344454906,0.051925
0.0020525,1.41958713946453,0.0519375
0.002065,1.42333983343846,0.05195
0.0020775,1.43459791536024,0.0519625
0.00209,1.44585599728203,0.051975
0.0021025,1.44585599728203,0.0519875
0.002115,1.46086677317775,0.052
0.0021275,1.46461946715168,0.0520125
0.00214,1.47587754907346,0.052025
0.0021525,1.48338293702132,0.0520375
0.002165,1.49839371291704,0.05205
0.0021775,1.5058991008649,0.0520625
0.00219,1.49839371291704,0.052075
0.0022025,1.50965179483883,0.0520875
0.002215,1.50965179483883,0.0521
0.0022275,1.52466257073454,0.0521125
0.00224,1.51715718278669,0.052125
0.0022525,1.5321679586824,0.0521375
0.002265,1.53967334663026,0.05215
0.0022775,1.56218951047383,0.0521625
0.00229,1.56218951047383,0.052175
0.0023025,1.57344759239562,0.0521875
0.002315,1.58470567431741,0.0522
0.0023275,1.58845836829134,0.0522125
0.00234,1.5959637562392,0.052225
0.0023525,1.59221106226527,0.0522375
0.002365,1.60346914418706,0.05225
0.0023775,1.6222326140567,0.0522625
0.00239,1.61472722610884,0.052275
0.0024025,1.63349069597849,0.0522875
0.002415,1.64099608392635,0.0523
0.0024275,1.65975955379599,0.0523125
0.00244,1.65975955379599,0.052325
0.0024525,1.65600685982206,0.0523375
0.002465,1.67852302366564,0.05235
0.0024775,1.68227571763957,0.0523625
0.00249,1.68227571763957,0.052375
0.0025025,1.6860284116135,0.0523875
0.002515,1.68978110558742,0.0524
0.0025275,1.70479188148314,0.0524125
0.00254,1.70854457545707,0.052425
0.0025525,1.70854457545707,0.0524375
0.002565,1.72355535135279,0.05245
0.0025775,1.71980265737886,0.0524625
0.00259,1.73106073930065,0.052475
0.0026025,1.73481343327457,0.0524875
0.002615,1.73481343327457,0.0525
0.0026275,1.74982420917029,0.0525125
0.00264,1.74607151519636,0.052525
0.0026525,1.76108229109208,0.0525375
0.002665,1.76483498506601,0.05255
0.0026775,1.76858767903994,0.0525625
0.00269,1.78359845493565,0.052575
0.0027025,1.78359845493565,0.0525875
0.002715,1.79110384288351,0.0526
0.0027275,1.79110384288351,0.0526125
0.00274,1.79485653685744,0.052625
0.0027525,1.8023619248053,0.0526375
0.002765,1.80986731275316,0.05265
0.0027775,1.81737270070102,0.0526625
0.00279,1.80986731275316,0.052675
0.0028025,1.82487808864887,0.0526875
0.002815,1.81737270070102,0.0527
0.0028275,1.83613617057066,0.0527125
0.00284,1.83988886454459,0.052725
0.0028525,1.85114694646638,0.0527375
0.002865,1.85489964044031,0.05275
0.0028775,1.86240502838816,0.0527625
0.00289,1.86615772236209,0.052775
0.0029025,1.87741580428388,0.0527875
0.002915,1.87741580428388,0.0528
0.0029275,1.8924265801796,0.0528125
0.00294,1.88867388620567,0.052825
0.0029525,1.90368466210139,0.0528375
0.002965,1.90743735607531,0.05285
0.0029775,1.90743735607531,0.0528625
0.00299,1.92244813197103,0.052875
0.0030025,1.9186954379971,0.0528875
0.003015,1.92244813197103,0.0529
0.0030275,1.94871698978853,0.0529125
0.00304,1.93370621389282,0.052925
0.0030525,1.94121160184068,0.0529375
0.003065,1.95246968376246,0.05295
0.0030775,1.95246968376246,0.0529625
0.00309,1.95997507171032,0.052975
0.0031025,1.97123315363211,0.0529875
0.003115,1.9824912355539,0.053
0.0031275,1.98999662350176,0.0530125
0.00314,1.98624392952783,0.053025
0.0031525,1.99374931747568,0.0530375
0.003165,1.99374931747568,0.05305
0.0031775,2.00125470542354,0.0530625
0.00319,1.99750201144961,0.053075
0.0032025,2.0087600933714,0.0530875
0.003215,2.0087600933714,0.0531
0.0032275,2.01251278734533,0.0531125
0.00324,2.0350289511889,0.053125
0.0032525,2.02001817529319,0.0531375
0.003265,2.03878164516283,0.05315
0.0032775,2.04253433913676,0.0531625
0.00329,2.04253433913676,0.053175
0.0033025,2.05379242105855,0.0531875
0.003315,2.05379242105855,0.0532
0.0033275,2.06129780900641,0.0532125
0.00334,2.06129780900641,0.053225
0.0033525,2.05379242105855,0.0532375
0.003365,2.08006127887605,0.05325
0.0033775,2.0725558909282,0.0532625
0.00339,2.09131936079784,0.053275
0.0034025,2.09131936079784,0.0532875
0.003415,2.09507205477177,0.0533
0.0034275,2.0988247487457,0.0533125
0.00344,2.11008283066749,0.053325
0.0034525,2.0988247487457,0.0533375
0.003465,2.10633013669356,0.05335
0.0034775,2.11008283066749,0.0533625
0.00349,2.12134091258927,0.053375
0.0035025,2.12134091258927,0.0533875
0.003515,2.12884630053713,0.0534
0.0035275,2.13635168848499,0.0534125
0.00354,2.13259899451106,0.053425
0.0035525,2.14760977040678,0.0534375
0.003565,2.15511515835464,0.05345
0.0035775,2.16637324027642,0.0534625
0.00359,2.16637324027642,0.053475
0.0036025,2.17763132219821,0.0534875
0.003615,2.17387862822428,0.0535
0.0036275,2.17763132219821,0.0535125
0.00364,2.17012593425035,0.053525
0.0036525,2.17763132219821,0.0535375
0.003665,2.17763132219821,0.05355
0.0036775,2.17763132219821,0.0535625
0.00369,2.17763132219821,0.053575
0.0037025,2.18138401617214,0.0535875
0.003715,2.18513671014607,0.0536
0.0037275,2.18888940412,0.0536125
0.00374,2.19264209809393,0.053625
0.0037525,2.19264209809393,0.0536375
0.003765,2.19639479206786,0.05365
0.0037775,2.20014748604179,0.0536625
0.00379,2.2151582619375,0.053675
0.0038025,2.2151582619375,0.0536875
0.003815,2.23016903783322,0.0537
0.0038275,2.24517981372894,0.0537125
0.00384,2.23016903783322,0.053725
0.0038525,2.24142711975501,0.0537375
0.003865,2.24142711975501,0.05375
0.0038775,2.24517981372894,0.0537625
0.00389,2.24517981372894,0.053775
0.0039025,2.24142711975501,0.0537875
0.003915,2.25268520167679,0.0538
0.0039275,2.26019058962465,0.0538125
0.00394,2.27144867154644,0.053825
0.0039525,2.27144867154644,0.0538375
0.003965,2.27520136552037,0.05385
0.0039775,2.26394328359858,0.0538625
0.00399,2.28270675346823,0.053875
0.0040025,2.27520136552037,0.0538875
0.004015,2.27520136552037,0.0539
0.0040275,2.2789540594943,0.0539125
0.00404,2.28645944744216,0.053925
0.0040525,2.2789540594943,0.0539375
0.004065,2.29396483539001,0.05395
0.0040775,2.29771752936394,0.0539625
0.00409,2.3052229173118,0.053975
0.0041025,2.29396483539001,0.0539875
0.004115,2.31272830525966,0.054
0.0041275,2.32023369320752,0.0540125
0.00414,2.32398638718145,0.054025
0.0041525,2.31648099923359,0.0540375
0.004165,2.31272830525966,0.05405
0.0041775,2.31272830525966,0.0540625
0.00419,2.32023369320752,0.054075
0.0042025,2.30897561128573,0.0540875
0.004215,2.33524446910323,0.0541
0.0042275,2.32773908115538,0.0541125
0.00424,2.33149177512931,0.054125
0.0042525,2.33899716307716,0.0541375
0.004265,2.33524446910323,0.05415
0.0042775,2.33524446910323,0.0541625
0.00429,2.34274985705109,0.054175
0.0043025,2.33899716307716,0.0541875
0.004315,2.33899716307716,0.0542
0.0043275,2.32773908115538,0.0542125
0.00434,2.32398638718145,0.054225
0.0043525,2.32023369320752,0.0542375
0.004365,2.33149177512931,0.05425
0.0043775,2.34650255102502,0.0542625
0.00439,2.34274985705109,0.054275
0.0044025,2.35025524499895,0.0542875
0.004415,2.35400793897288,0.0543
0.0044275,2.35776063294681,0.0543125
0.00444,2.35776063294681,0.054325
0.0044525,2.36526602089467,0.0543375
0.004465,2.36526602089467,0.05435
0.0044775,2.3690187148686,0.0543625
0.00449,2.36526602089467,0.054375
0.0045025,2.3690187148686,0.0543875
0.004515,2.37277140884253,0.0544
0.0045275,2.37277140884253,0.0544125
0.00454,2.37277140884253,0.054425
0.0045525,2.3952875726861,0.0544375
0.004565,2.39153487871217,0.05445
0.0045775,2.38402949076431,0.0544625
0.00459,2.38027679679038,0.054475
0.0046025,2.38778218473824,0.0544875
0.004615,2.38402949076431,0.0545
0.0046275,2.39904026666003,0.0545125
0.00464,2.3952875726861,0.054525
0.0046525,2.38402949076431,0.0545375
0.004665,2.39904026666003,0.05455
0.0046775,2.39153487871217,0.0545625
0.00469,2.38778218473824,0.054575
0.0047025,2.3952875726861,0.0545875
0.004715,2.40279296063396,0.0546
0.0047275,2.39904026666003,0.0546125
0.00474,2.41780373652968,0.054625
0.0047525,2.40279296063396,0.0546375
0.004765,2.39153487871217,0.05465
0.0047775,2.39153487871217,0.0546625
0.00479,2.39904026666003,0.054675
0.0048025,2.39153487871217,0.0546875
0.004815,2.40279296063396,0.0547
0.0048275,2.40279296063396,0.0547125
0.00484,2.3952875726861,0.054725
0.0048525,2.3952875726861,0.0547375
0.004865,2.3952875726861,0.05475
0.0048775,2.3952875726861,0.0547625
0.00489,2.39904026666003,0.054775
0.0049025,2.38778218473824,0.0547875
0.004915,2.40279296063396,0.0548
0.0049275,2.41780373652968,0.0548125
0.00494,2.42530912447753,0.054825
0.0049525,2.41780373652968,0.0548375
0.004965,2.4215564305036,0.05485
0.0049775,2.41405104255575,0.0548625
0.00499,2.41405104255575,0.054875
0.0050025,2.41405104255575,0.0548875
0.005015,2.41780373652968,0.0549
0.0050275,2.41029834858182,0.0549125
0.00504,2.3952875726861,0.054925
0.0050525,2.40279296063396,0.0549375
0.005065,2.40279296063396,0.05495
0.0050775,2.41780373652968,0.0549625
0.00509,2.41029834858182,0.054975
0.0051025,2.40279296063396,0.0549875
0.005115,2.41029834858182,0.055
0.0051275,2.41029834858182,0.0550125
0.00514,2.40654565460789,0.055025
0.0051525,2.41405104255575,0.0550375
0.005165,2.40279296063396,0.05505
0.0051775,2.40279296063396,0.0550625
0.00519,2.41405104255575,0.055075
0.0052025,2.41405104255575,0.0550875
0.005215,2.41029834858182,0.0551
0.0052275,2.41029834858182,0.0551125
0.00524,2.41029834858182,0.055125
0.0052525,2.41029834858182,0.0551375
0.005265,2.40279296063396,0.05515
0.0052775,2.41780373652968,0.0551625
0.00529,2.41405104255575,0.055175
0.0053025,2.39904026666003,0.0551875
0.005315,2.41029834858182,0.0552
0.0053275,2.39153487871217,0.0552125
0.00534,2.38778218473824,0.055225
0.0053525,2.3952875726861,0.0552375
0.005365,2.39153487871217,0.05525
0.0053775,2.40279296063396,0.0552625
0.00539,2.39153487871217,0.055275
0.0054025,2.3952875726861,0.0552875
0.005415,2.38402949076431,0.0553
0.0054275,2.38027679679038,0.0553125
0.00544,2.37277140884253,0.055325
0.0054525,2.3690187148686,0.0553375
0.005465,2.36151332692074,0.05535
0.0054775,2.36526602089467,0.0553625
0.00549,2.37277140884253,0.055375
0.0055025,2.37652410281645,0.0553875
0.005515,2.38402949076431,0.0554
0.0055275,2.37277140884253,0.0554125
0.00554,2.37277140884253,0.055425
0.0055525,2.37277140884253,0.0554375
0.005565,2.38027679679038,0.05545
0.0055775,2.38027679679038,0.0554625
0.00559,2.38778218473824,0.055475
0.0056025,2.37652410281645,0.0554875
0.005615,2.3690187148686,0.0555
0.0056275,2.36151332692074,0.0555125
0.00564,2.37277140884253,0.055525
0.0056525,2.37277140884253,0.0555375
0.005665,2.3690187148686,0.05555
0.0056775,2.36526602089467,0.0555625
0.00569,2.3690187148686,0.055575
0.0057025,2.36151332692074,0.0555875
0.005715,2.36526602089467,0.0556
0.0057275,2.3690187148686,0.0556125
0.00574,2.3690187148686,0.055625
0.0057525,2.35025524499895,0.0556375
0.005765,2.35400793897288,0.05565
0.0057775,2.35025524499895,0.0556625
0.00579,2.36151332692074,0.055675
0.0058025,2.34650255102502,0.0556875
0.005815,2.33524446910323,0.0557
0.0058275,2.33899716307716,0.0557125
0.00584,2.33149177512931,0.055725
0.0058525,2.32398638718145,0.0557375
0.005865,2.32398638718145,0.05575
0.0058775,2.32023369320752,0.0557625
0.00589,2.31648099923359,0.055775
0.0059025,2.31272830525966,0.0557875
0.005915,2.32023369320752,0.0558
0.0059275,2.32398638718145,0.0558125
0.00594,2.31648099923359,0.055825
0.0059525,2.31272830525966,0.0558375
0.005965,2.3052229173118,0.05585
0.0059775,2.3052229173118,0.0558625
0.00599,2.31272830525966,0.055875
0.0060025,2.30147022333787,0.0558875
0.006015,2.3052229173118,0.0559
0.0060275,2.30147022333787,0.0559125
0.00604,2.31272830525966,0.055925
0.0060525,2.30897561128573,0.0559375
0.006065,2.30147022333787,0.05595
0.0060775,2.29021214141609,0.0559625
0.00609,2.28645944744216,0.055975
0.0061025,2.27520136552037,0.0559875
0.006115,2.28270675346823,0.056
0.0061275,2.28270675346823,0.0560125
0.00614,2.28645944744216,0.056025
0.0061525,2.27520136552037,0.0560375
0.006165,2.26019058962465,0.05605
0.0061775,2.26019058962465,0.0560625
0.00619,2.26769597757251,0.056075
0.0062025,2.25643789565072,0.0560875
0.006215,2.24893250770286,0.0561
0.0062275,2.25268520167679,0.0561125
0.00624,2.24893250770286,0.056125
0.0062525,2.24517981372894,0.0561375
0.006265,2.24517981372894,0.05615
0.0062775,2.24893250770286,0.0561625
0.00629,2.24893250770286,0.056175
0.0063025,2.24517981372894,0.0561875
0.006315,2.23392173180715,0.0562
0.0063275,2.24517981372894,0.0562125
0.00634,2.23392173180715,0.056225
0.0063525,2.22266364988536,0.0562375
0.006365,2.21140556796357,0.05625
0.0063775,2.20765287398964,0.0562625
0.00639,2.20390018001572,0.056275
0.0064025,2.19264209809393,0.0562875
0.006415,2.18513671014607,0.0563
0.0064275,2.18138401617214,0.0563125
0.00644,2.18138401617214,0.056325
0.0064525,2.17012593425035,0.0563375
0.006465,2.17012593425035,0.05635
0.0064775,2.16262054630249,0.0563625
0.00649,2.16262054630249,0.056375
0.0065025,2.16262054630249,0.0563875
0.006515,2.15136246438071,0.0564
0.0065275,2.16637324027642,0.0564125
0.00654,2.15136246438071,0.056425
0.0065525,2.14760977040678,0.0564375
0.006565,2.15511515835464,0.05645
0.0065775,2.15511515835464,0.0564625
0.00659,2.14385707643285,0.056475
0.0066025,2.14760977040678,0.0564875
0.006615,2.14385707643285,0.0565
0.0066275,2.13635168848499,0.0565125
0.00664,2.12884630053713,0.056525
0.0066525,2.11758821861534,0.0565375
0.006665,2.10257744271963,0.05655
0.0066775,2.10257744271963,0.0565625
0.00669,2.10257744271963,0.056575
0.0067025,2.0988247487457,0.0565875
0.006715,2.08756666682391,0.0566
0.0067275,2.09131936079784,0.0566125
0.00674,2.07630858490212,0.056625
0.0067525,2.08381397284998,0.0566375
0.006765,2.06880319695427,0.05665
0.0067775,2.0725558909282,0.0566625
0.00679,2.06129780900641,0.056675
0.0068025,2.05379242105855,0.0566875
0.006815,2.0350289511889,0.0567
0.0068275,2.03878164516283,0.0567125
0.00684,2.04253433913676,0.056725
0.0068525,2.03127625721498,0.0567375
0.006865,2.02377086926712,0.05675
0.0068775,2.01251278734533,0.0567625
0.00689,2.01626548131926,0.056775
0.0069025,2.01626548131926,0.0567875
0.006915,2.00500739939747,0.0568
0.0069275,2.01626548131926,0.0568125
0.00694,2.00125470542354,0.056825
0.0069525,2.00500739939747,0.0568375
0.006965,1.99750201144961,0.05685
0.0069775,1.97873854157997,0.0568625
0.00699,1.97123315363211,0.056875
0.0070025,1.96748045965818,0.0568875
0.007015,1.97873854157997,0.0569
0.0070275,1.96748045965818,0.0569125
0.00704,1.96372776568425,0.056925
0.0070525,1.94871698978853,0.0569375
0.007065,1.95246968376246,0.05695
0.0070775,1.94871698978853,0.0569625
0.00709,1.92995351991889,0.056975
0.0071025,1.92620082594496,0.0569875
0.007115,1.92244813197103,0.057
0.0071275,1.91119005004924,0.0570125
0.00714,1.9186954379971,0.057025
0.0071525,1.91119005004924,0.0570375
0.007165,1.90743735607531,0.05705
0.0071775,1.90368466210139,0.0570625
0.00719,1.89617927415353,0.057075
0.0072025,1.88492119223174,0.0570875
0.007215,1.88116849825781,0.0571
0.0072275,1.87741580428388,0.0571125
0.00724,1.86615772236209,0.057125
0.0072525,1.87366311030995,0.0571375
0.007265,1.85114694646638,0.05715
0.0072775,1.84364155851852,0.0571625
0.00729,1.83988886454459,0.057175
0.0073025,1.82487808864887,0.0571875
0.007315,1.81737270070102,0.0572
0.0073275,1.81362000672709,0.0572125
0.00734,1.81362000672709,0.057225
0.0073525,1.80611461877923,0.0572375
0.007365,1.80986731275316,0.05725
0.0073775,1.79485653685744,0.0572625
0.00739,1.79110384288351,0.057275
0.0074025,1.79110384288351,0.0572875
0.007415,1.78359845493565,0.0573
