Sample-#, CA-V, CA-I, CB-V, CB-I ,scaled,change,,,,
0.0202,0.999644697,-29.29472551,2.488236904,0.066525114,0.496078968,0,,,,
0.02021,0.999566495,-29.37243693,2.488236904,0.14459154,0.496078968,0,,,,
0.02022,0.999488354,-29.27141264,2.488236904,0.183624754,0.496078968,0,,,,
0.02023,0.999566495,-29.37243693,2.488314867,0.05871847,0.496104955666667,7.79630000002918E-05,,,,
0.02024,0.999488354,-29.30249646,2.48839283,0.074331758,0.496130943333333,7.79629999998477E-05,,,,
0.02025,0.999410152,-29.24809977,2.488471031,0.113364971,0.496157010333333,0.000078201,,,,
0.02026,0.999566495,-29.31026742,2.488158703,0.050911825,0.496052901,-0.000312328000000139,,,,
0.02027,0.999488354,-29.41129357,2.48808074,0.121171615,0.496026913333333,-7.79629999998477E-05,,,,
0.02028,0.999566495,-29.45014834,2.48808074,0.113364971,0.496026913333333,0,,,,
0.02029,0.999488354,-29.31026742,2.48808074,0.082138395,0.496026913333333,0,,,,
0.0203,0.999566495,-29.43460643,2.48839283,0.105558327,0.496130943333333,0.000312089999999987,,,,
0.02031,0.999410152,-29.30249646,2.488548994,0.175818117,0.496182998,0.000156163999999848,,,,
0.02032,0.999566495,-29.30249646,2.488627195,0.199238042,0.496209065,0.000078201,,,,
0.02033,0.999566495,-29.4579193,2.488548994,0.097751683,0.496182998,-0.000078201,,,,
0.02034,0.999488354,-29.48123217,2.48839283,0.14459154,0.496130943333333,-0.000156163999999848,,,,
0.02035,0.999488354,-29.39574979,2.488236904,0.230464619,0.496078968,-0.000155926000000139,,,,
0.02036,0.999566495,-29.35689501,2.488158703,0.074331758,0.496052901,-0.000078201,,,,
0.02037,0.999488354,-29.27141264,2.488158703,0.019685252,0.496052901,0,,,,
0.02038,0.999488354,-29.32581119,2.488236904,0.097751683,0.496078968,0.000078201,,,,
0.02039,0.999644697,-29.39574979,2.48839283,0.089945039,0.496130943333333,0.000155926000000139,,,,
0.0204,0.999566495,-29.43460643,2.488471031,0.035298537,0.496157010333333,0.000078201,,,,
0.02041,0.999566495,-29.3413531,2.488471031,0.121171615,0.496157010333333,0,,,,
0.02042,0.999488354,-29.3413531,2.48839283,0.050911825,0.496130943333333,-0.000078201,,,,
0.02043,0.999410152,-29.48123217,2.48808074,0.05871847,0.496026913333333,-0.000312089999999987,,,,
0.02044,0.999566495,-29.30249646,2.48808074,0.128978252,0.496026913333333,0,,,,
0.02045,0.999488354,-29.44237739,2.488158703,0.05871847,0.496052901,7.79629999998477E-05,,,,
0.02046,0.999566495,-29.27141264,2.48839283,0.089945039,0.496130943333333,0.000234127000000139,,,,
0.02047,0.999488354,-29.24809977,2.488548994,0.14459154,0.496182998,0.000156163999999848,,,,
0.02048,0.999488354,-29.28695455,2.48839283,0.004071966,0.496130943333333,-0.000156163999999848,,,,
0.02049,0.999410152,-29.38797884,2.48839283,0.074331758,0.496130943333333,0,,,,
0.0205,0.999488354,-29.35689501,2.488158703,0.089945039,0.496052901,-0.000234127000000139,,,,
0.02051,0.999566495,-29.43460643,2.488158703,0.14459154,0.496052901,0,,,,
0.02052,0.999566495,-29.36466597,2.488158703,0.05871847,0.496052901,0,,,,
0.02053,0.999488354,-29.41129357,2.488236904,0.082138395,0.496078968,0.000078201,,,,
0.02054,0.999488354,-29.48123217,2.488236904,0.043105181,0.496078968,0,,,,
0.02055,0.999488354,-29.31804024,2.488158703,-0.058381182,0.496052901,-0.000078201,,,,
0.02056,0.999566495,-29.39574979,2.488158703,0.137010793,0.496052901,0,,,,
0.02057,0.999488354,-29.24032882,2.488236904,0.097751683,0.496078968,0.000078201,,,,
0.02058,0.999644697,-29.38020788,2.488314867,0.035298537,0.496104955666667,7.79630000002918E-05,,,,
0.02059,0.999488354,-29.38797884,2.488314867,0.105558327,0.496104955666667,0,,,,
0.0206,0.999566495,-29.31804024,2.488236904,0.011878609,0.496078968,-7.79630000002918E-05,,,,
0.02061,0.999488354,-29.34912406,2.488314867,0.097751683,0.496104955666667,7.79630000002918E-05,,,,
0.02062,0.999488354,-29.35689501,2.488158703,0.050911825,0.496052901,-0.000156164000000292,,,,
0.02063,0.999566495,-29.2791836,2.48808074,0.074331758,0.496026913333333,-7.79629999998477E-05,,,,
0.02064,0.999566495,-29.46569026,2.48808074,0.066525114,0.496026913333333,0,,,,
0.02065,0.999566495,-29.35689501,2.488158703,0.035298537,0.496052901,7.79629999998477E-05,,,,
0.02066,0.999566495,-29.30249646,2.48839283,0.089945039,0.496130943333333,0.000234127000000139,,,,
0.02067,0.999566495,-29.32581119,2.48839283,0.14459154,0.496130943333333,0,,,,
0.02068,0.999566495,-29.37243693,2.488314867,0.14459154,0.496104955666667,-7.79629999998477E-05,,,,
0.02069,0.999410152,-29.4579193,2.488314867,0.050911825,0.496104955666667,0,,,,
0.0207,0.999644697,-29.31026742,2.48839283,0.05871847,0.496130943333333,7.79629999998477E-05,,,,
0.02071,0.999566495,-29.41906452,2.488314867,0.121171615,0.496104955666667,-7.79629999998477E-05,,,,
0.02072,0.999566495,-29.48123217,2.488236904,0.089945039,0.496078968,-7.79630000002918E-05,,,,
0.02073,0.999488354,-29.40352261,2.488236904,-0.058381182,0.496078968,0,,,,
0.02074,0.999410152,-29.29472551,2.488236904,0.090093577,0.496078968,0,,,,
0.02075,0.999644697,-29.36466597,2.488314867,0.089945039,0.496104955666667,7.79630000002918E-05,,,,
0.02076,0.999488354,-29.4579193,2.48839283,0.277304469,0.496130943333333,7.79629999998477E-05,,,,
0.02077,0.999566495,-29.4579193,2.488471031,0.066525114,0.496157010333333,0.000078201,,,,
0.02078,0.999488354,-29.45014834,2.488471031,0.14459154,0.496157010333333,0,,,,
0.02079,0.999566495,-29.37243693,2.488236904,0.105558327,0.496078968,-0.000234127000000139,,,,
0.0208,0.999488354,-29.35689501,2.488314867,0.035298537,0.496104955666667,7.79630000002918E-05,,,,
0.02081,0.999488354,-29.37243693,2.488314867,0.121171615,0.496104955666667,0,,,,
0.02082,0.999566495,-29.4579193,2.488314867,0.16801148,0.496104955666667,0,,,,
0.02083,0.999410152,-29.28695455,2.48839283,0.128978252,0.496130943333333,7.79629999998477E-05,,,,
0.02084,0.999566495,-29.35689501,2.488236904,0.16801148,0.496078968,-0.000155926000000139,,,,
0.02085,0.999566495,-29.31804024,2.488236904,0.05871847,0.496078968,0,,,,
0.02086,0.999488354,-29.4579193,2.488236904,0.019685252,0.496078968,0,,,,
0.02087,0.999488354,-29.30249646,2.488314867,0.105558327,0.496104955666667,7.79630000002918E-05,,,,
0.02088,0.999566495,-29.46569026,2.488314867,0.121171615,0.496104955666667,0,,,,
0.02089,0.999566495,-29.42683548,2.488314867,0.16801148,0.496104955666667,0,,,,
0.0209,0.999488354,-29.3413531,2.488314867,0.121171615,0.496104955666667,0,,,,
0.02091,0.999566495,-29.36466597,2.488236904,0.05871847,0.496078968,-7.79630000002918E-05,,,,
0.02092,0.999566495,-29.38797884,2.488236904,0.128978252,0.496078968,0,,,,
0.02093,0.999566495,-29.44237739,2.488236904,0.105558327,0.496078968,0,,,,
0.02094,0.999566495,-29.38797884,2.48839283,0.035298537,0.496130943333333,0.000155926000000139,,,,
0.02095,0.999488354,-29.26364169,2.488471031,0.136784904,0.496157010333333,0.000078201,,,,
0.02096,0.999566495,-29.34912406,2.48839283,0.16801148,0.496130943333333,-0.000078201,,,,
0.02097,0.999488354,-29.34912406,2.488236904,0.066525114,0.496078968,-0.000155926000000139,,,,
0.02098,0.999566495,-29.38797884,2.488158703,0.074331758,0.496052901,-0.000078201,,,,
0.02099,0.999644697,-29.42683548,2.488236904,0.105558327,0.496078968,0.000078201,,,,
0.021,0.999488354,-29.31026742,2.488314867,0.027491895,0.496104955666667,7.79630000002918E-05,,,,
0.02101,0.999566495,-29.33358215,2.48839283,0.160204829,0.496130943333333,7.79629999998477E-05,,,,
0.02102,0.999488354,-29.34912406,2.48839283,0.097751683,0.496130943333333,0,,,,
0.02103,0.999566495,-29.36466597,2.488314867,0.136784904,0.496104955666667,-7.79629999998477E-05,,,,
0.02104,0.999644697,-29.39574979,2.48839283,0.082138395,0.496130943333333,7.79629999998477E-05,,,,
0.02105,0.999488354,-29.37243693,2.488314867,0.136784904,0.496104955666667,-7.79629999998477E-05,,,,
0.02106,0.999566495,-29.39574979,2.48839283,-0.042767893,0.496130943333333,7.79629999998477E-05,,,,
0.02107,0.999566495,-29.37243693,2.488236904,0.043176366,0.496078968,-0.000155926000000139,,,,
0.02108,0.999488354,-29.33358215,2.488158703,0.043105181,0.496052901,-0.000078201,,,,
0.02109,0.999410152,-29.33358215,2.488158703,0.121171615,0.496052901,0,,,,
0.0211,0.999566495,-29.41129357,2.488471031,0.128978252,0.496157010333333,0.000312328000000139,,,,
0.02111,0.999488354,-29.31026742,2.488471031,0.082138395,0.496157010333333,0,,,,
0.02112,0.999488354,-29.35689501,2.488548994,0.160204829,0.496182998,7.79629999998477E-05,,,,
0.02113,0.999566495,-29.38797884,2.488471031,0.121171615,0.496157010333333,-7.79629999998477E-05,,,,
0.02114,0.999488354,-29.4579193,2.488314867,-0.042767893,0.496104955666667,-0.000156163999999848,,,,
0.02115,0.999644697,-29.31026742,2.48808074,-0.019379915,0.496026913333333,-0.000234127000000139,,,,
0.02116,0.999488354,-29.28695455,2.488002539,0.090093577,0.496000846333333,-0.000078201,,,,
0.02117,0.999566495,-29.39574979,2.488236904,0.097751683,0.496078968,0.000234364999999848,,,,
0.02118,0.999488354,-29.36466597,2.488471031,-0.019347965,0.496157010333333,0.000234127000000139,,,,
0.02119,0.999488354,-29.28695455,2.488471031,0.027537297,0.496157010333333,0,,,,
0.0212,0.999566495,-29.40352261,2.488471031,0.089945039,0.496157010333333,0,,,,
0.02121,0.999488354,-29.31804024,2.488236904,0.14459154,0.496078968,-0.000234127000000139,,,,
0.02122,0.999566495,-29.36466597,2.488158703,0.05871847,0.496052901,-0.000078201,,,,
0.02123,0.999488354,-29.35689501,2.488158703,0.128978252,0.496052901,0,,,,
0.02124,0.999488354,-29.43460643,2.488236904,0.089945039,0.496078968,0.000078201,,,,
0.02125,0.999566495,-29.40352261,2.488314867,0.097751683,0.496104955666667,7.79630000002918E-05,,,,
0.02126,0.999488354,-29.3413531,2.488314867,0.097751683,0.496104955666667,0,,,,
0.02127,0.999566495,-29.28695455,2.488471031,-0.042767893,0.496157010333333,0.000156163999999848,,,,
0.02128,0.999488354,-29.42683548,2.48839283,0.238664754,0.496130943333333,-0.000078201,,,,
0.02129,0.999644697,-29.29472551,2.488158703,0.14459154,0.496052901,-0.000234127000000139,,,,
0.0213,0.999410152,-29.38020788,2.48808074,0.074331758,0.496026913333333,-7.79629999998477E-05,,,,
0.02131,0.999488354,-29.35689501,2.488158703,0.152398192,0.496052901,7.79629999998477E-05,,,,
0.02132,0.999488354,-29.36466597,2.488236904,0.074331758,0.496078968,0.000078201,,,,
0.02133,0.999488354,-29.40352261,2.488471031,0.089945039,0.496157010333333,0.000234127000000139,,,,
0.02134,0.999488354,-29.31026742,2.488471031,0.183624754,0.496157010333333,0,,,,
0.02135,0.999566495,-29.34912406,2.488471031,0.066525114,0.496157010333333,0,,,,
0.02136,0.999566495,-29.37243693,2.488236904,0.128978252,0.496078968,-0.000234127000000139,,,,
0.02137,0.999488354,-29.36466597,2.488236904,0.183624754,0.496078968,0,,,,
0.02138,0.999488354,-29.30249646,2.488236904,0.043105181,0.496078968,0,,,,
0.02139,0.999566495,-29.42683548,2.488236904,0.074331758,0.496078968,0,,,,
0.0214,0.999488354,-29.31804024,2.488236904,0.097751683,0.496078968,0,,,,
0.02141,0.999488354,-29.43460643,2.488314867,0.105558327,0.496104955666667,7.79630000002918E-05,,,,
0.02142,0.999566495,-29.26364169,2.488314867,0.074331758,0.496104955666667,0,,,,
0.02143,0.999488354,-29.32581119,2.488236904,0.089945039,0.496078968,-7.79630000002918E-05,,,,
0.02144,0.999332011,-29.3413531,2.488314867,0.097751683,0.496104955666667,7.79630000002918E-05,,,,
0.02145,0.999488354,-29.44237739,2.488236904,0.089945039,0.496078968,-7.79630000002918E-05,,,,
0.02146,0.999566495,-29.42683548,2.488236904,0.066525114,0.496078968,0,,,,
0.02147,0.999566495,-29.30249646,2.48839283,0.050911825,0.496130943333333,0.000155926000000139,,,,
0.02148,0.999566495,-29.30249646,2.48839283,0.128978252,0.496130943333333,0,,,,
0.02149,0.999566495,-29.32581119,2.48839283,0.152398192,0.496130943333333,0,,,,
0.0215,0.999410152,-29.34912406,2.48839283,0.066525114,0.496130943333333,0,,,,
0.02151,0.999644697,-29.3413531,2.488236904,0.074331758,0.496078968,-0.000155926000000139,,,,
0.02152,0.999410152,-29.33358215,2.488236904,0.105558327,0.496078968,0,,,,
0.02153,0.999566495,-29.41906452,2.488314867,0.097751683,0.496104955666667,7.79630000002918E-05,,,,
0.02154,0.999488354,-29.44237739,2.488236904,0.066525114,0.496078968,-7.79630000002918E-05,,,,
0.02155,0.999566495,-29.25587073,2.488236904,0.097751683,0.496078968,0,,,,
0.02156,0.999488354,-29.25587073,2.48839283,-0.034961249,0.496130943333333,0.000155926000000139,,,,
0.02157,0.999410152,-29.30249646,2.48839283,0.113552182,0.496130943333333,0,,,,
0.02158,0.999566495,-29.27141264,2.488471031,0.043105181,0.496157010333333,0.000078201,,,,
0.02159,0.999488354,-29.52008881,2.488236904,0.035298537,0.496078968,-0.000234127000000139,,,,
0.0216,0.999644697,-29.38797884,2.488158703,0.027491895,0.496052901,-0.000078201,,,,
0.02161,0.999488354,-29.34912406,2.488158703,-0.01154132,0.496052901,0,,,,
0.02162,0.999488354,-29.3413531,2.488158703,0.129191249,0.496052901,0,,,,
0.02163,0.999566495,-29.38797884,2.488314867,0.121171615,0.496104955666667,0.000156164000000292,,,,
0.02164,0.999488354,-29.41906452,2.488314867,0.121171615,0.496104955666667,0,,,,
0.02165,0.999566495,-29.45014834,2.488314867,0.066525114,0.496104955666667,0,,,,
0.02166,0.999410152,-29.31804024,2.488236904,0.113364971,0.496078968,-7.79630000002918E-05,,,,
0.02167,0.999566495,-29.41906452,2.488314867,0.121171615,0.496104955666667,7.79630000002918E-05,,,,
0.02168,0.999488354,-29.28695455,2.488314867,0.050911825,0.496104955666667,0,,,,
0.02169,0.999488354,-29.38797884,2.488158703,-0.003734678,0.496052901,-0.000156164000000292,,,,
0.0217,0.999410152,-29.33358215,2.488236904,0.035356832,0.496078968,0.000078201,,,,
0.02171,0.999410152,-29.37243693,2.488314867,0.160204829,0.496104955666667,7.79630000002918E-05,,,,
0.02172,0.999566495,-29.35689501,2.488471031,0.191431405,0.496157010333333,0.000156163999999848,,,,
0.02173,0.999488354,-29.31804024,2.488314867,0.21485133,0.496104955666667,-0.000156163999999848,,,,
0.02174,0.999566495,-29.36466597,2.48839283,0.113364971,0.496130943333333,7.79629999998477E-05,,,,
0.02175,0.999488354,-29.41906452,2.488314867,0.097751683,0.496104955666667,-7.79629999998477E-05,,,,
0.02176,0.999410152,-29.43460643,2.488314867,0.152398192,0.496104955666667,0,,,,
0.02177,0.999566495,-29.35689501,2.48839283,0.183624754,0.496130943333333,7.79629999998477E-05,,,,
0.02178,0.999488354,-29.40352261,2.48839283,0.082138395,0.496130943333333,0,,,,
0.02179,0.999566495,-29.36466597,2.48839283,0.066525114,0.496130943333333,0,,,,
0.0218,0.999488354,-29.39574979,2.488236904,0.121171615,0.496078968,-0.000155926000000139,,,,
0.02181,0.999566495,-29.45014834,2.488314867,0.035298537,0.496104955666667,7.79630000002918E-05,,,,
0.02182,0.999488354,-29.28695455,2.488236904,0.050911825,0.496078968,-7.79630000002918E-05,,,,
0.02183,0.999488354,-29.35689501,2.488236904,0.043105181,0.496078968,0,,,,
0.02184,0.999566495,-29.34912406,2.488314867,0.050911825,0.496104955666667,7.79630000002918E-05,,,,
0.02185,0.999410152,-29.2791836,2.48839283,0.207044694,0.496130943333333,7.79629999998477E-05,,,,
0.02186,0.999488354,-29.32581119,2.488314867,0.05871847,0.496104955666667,-7.79629999998477E-05,,,,
0.02187,0.999488354,-29.41906452,2.488314867,0.121171615,0.496104955666667,0,,,,
0.02188,0.999488354,-29.39574979,2.488158703,0.089945039,0.496052901,-0.000156164000000292,,,,
0.02189,0.999566495,-29.34912406,2.488236904,0.128978252,0.496078968,0.000078201,,,,
0.0219,0.999488354,-29.36466597,2.488314867,0.105558327,0.496104955666667,7.79630000002918E-05,,,,
0.02191,0.999644697,-29.40352261,2.48839283,0.152398192,0.496130943333333,7.79629999998477E-05,,,,
0.02192,0.999488354,-29.38797884,2.48839283,0.121171615,0.496130943333333,0,,,,
0.02193,0.999410152,-29.43460643,2.488158703,0.089945039,0.496052901,-0.000234127000000139,,,,
0.02194,0.999488354,-29.39574979,2.488158703,0.050911825,0.496052901,0,,,,
0.02195,0.999488354,-29.40352261,2.488158703,0.113364971,0.496052901,0,,,,
0.02196,0.999566495,-29.26364169,2.488314867,0.066525114,0.496104955666667,0.000156164000000292,,,,
0.02197,0.999410152,-29.30249646,2.48839283,0.199238042,0.496130943333333,7.79629999998477E-05,,,,
0.02198,0.999566495,-29.29472551,2.488548994,0.050911825,0.496182998,0.000156163999999848,,,,
0.02199,0.999488354,-29.39574979,2.488471031,0.14459154,0.496157010333333,-7.79629999998477E-05,,,,
0.022,0.999488354,-29.40352261,2.488314867,-0.019347965,0.496104955666667,-0.000156163999999848,,,,
0.02201,0.999488354,-29.4579193,2.48808074,0.07445451,0.496026913333333,-0.000234127000000139,,,,
0.02202,0.999488354,-29.41129357,2.48808074,0.121171615,0.496026913333333,0,,,,
0.02203,0.999566495,-29.38797884,2.488158703,0.089945039,0.496052901,7.79629999998477E-05,,,,
0.02204,0.999488354,-29.26364169,2.488314867,0.175818117,0.496104955666667,0.000156164000000292,,,,
0.02205,0.999644697,-29.32581119,2.48839283,0.16801148,0.496130943333333,7.79629999998477E-05,,,,
0.02206,0.999488354,-29.32581119,2.488471031,0.089945039,0.496157010333333,0.000078201,,,,
0.02207,0.999488354,-29.34912406,2.488314867,0.160204829,0.496104955666667,-0.000156163999999848,,,,
0.02208,0.999566495,-29.32581119,2.488236904,0.128978252,0.496078968,-7.79630000002918E-05,,,,
0.02209,0.999488354,-29.38020788,2.488236904,0.089945039,0.496078968,0,,,,
0.0221,0.999644697,-29.38020788,2.488314867,0.05871847,0.496104955666667,7.79630000002918E-05,,,,
0.02211,0.999488354,-29.44237739,2.488236904,0.199238042,0.496078968,-7.79630000002918E-05,,,,
0.02212,0.999488354,-29.41129357,2.488236904,0.043105181,0.496078968,0,,,,
0.02213,0.999566495,-29.33358215,2.488236904,-0.08180111,0.496078968,0,,,,
0.02214,0.999488354,-29.31026742,2.48839283,0.113552182,0.496130943333333,0.000155926000000139,,,,
0.02215,0.999488354,-29.46569026,2.488471031,0.074331758,0.496157010333333,0.000078201,,,,
0.02216,0.999488354,-29.36466597,2.488158703,0.136784904,0.496052901,-0.000312328000000139,,,,
0.02217,0.999644697,-29.42683548,2.488158703,0.199238042,0.496052901,0,,,,
0.02218,0.999488354,-29.38020788,2.488236904,0.082138395,0.496078968,0.000078201,,,,
0.02219,0.999566495,-29.38797884,2.488314867,0.050911825,0.496104955666667,7.79630000002918E-05,,,,
0.0222,0.999566495,-29.48900312,2.488314867,0.16801148,0.496104955666667,0,,,,
0.02221,0.999566495,-29.38020788,2.488236904,0.089945039,0.496078968,-7.79630000002918E-05,,,,
0.02222,0.999644697,-29.48123217,2.488158703,0.050911825,0.496052901,-0.000078201,,,,
0.02223,0.999332011,-29.35689501,2.488158703,0.089945039,0.496052901,0,,,,
0.02224,0.999566495,-29.34912406,2.488236904,0.105558327,0.496078968,0.000078201,,,,
0.02225,0.999566495,-29.37243693,2.488471031,0.050911825,0.496157010333333,0.000234127000000139,,,,
0.02226,0.999566495,-29.29472551,2.488314867,0.113364971,0.496104955666667,-0.000156163999999848,,,,
0.02227,0.999488354,-29.34912406,2.48839283,0.14459154,0.496130943333333,7.79629999998477E-05,,,,
0.02228,0.999488354,-29.23255786,2.488158703,0.152398192,0.496052901,-0.000234127000000139,,,,
0.02229,0.999566495,-29.37243693,2.488236904,0.207044694,0.496078968,0.000078201,,,,
0.0223,0.999566495,-29.42683548,2.48808074,0.089945039,0.496026913333333,-0.000156163999999848,,,,
0.02231,0.999566495,-29.38797884,2.488158703,0.113364971,0.496052901,7.79629999998477E-05,,,,
0.02232,0.999566495,-29.41129357,2.488314867,0.136784904,0.496104955666667,0.000156164000000292,,,,
0.02233,0.999488354,-29.31804024,2.488236904,0.027491895,0.496078968,-7.79630000002918E-05,,,,
0.02234,0.999488354,-29.42683548,2.488236904,0.035298537,0.496078968,0,,,,
0.02235,0.999488354,-29.41906452,2.488314867,0.082138395,0.496104955666667,7.79630000002918E-05,,,,
0.02236,0.999644697,-29.39574979,2.488471031,0.089945039,0.496157010333333,0.000156163999999848,,,,
0.02237,0.999488354,-29.41906452,2.488471031,0.128978252,0.496157010333333,0,,,,
0.02238,0.999488354,-29.36466597,2.48839283,0.136784904,0.496130943333333,-0.000078201,,,,
0.02239,0.999566495,-29.38020788,2.488236904,0.105558327,0.496078968,-0.000155926000000139,,,,
0.0224,0.999566495,-29.32581119,2.488158703,0.066525114,0.496052901,-0.000078201,,,,
0.02241,0.999566495,-29.33358215,2.488158703,0.128978252,0.496052901,0,,,,
0.02242,0.999566495,-29.32581119,2.488236904,0.074331758,0.496078968,0.000078201,,,,
0.02243,0.999566495,-29.38020788,2.488314867,0.019685252,0.496104955666667,7.79630000002918E-05,,,,
0.02244,0.999566495,-29.38797884,2.488314867,0.113364971,0.496104955666667,0,,,,
0.02245,0.999566495,-29.48900312,2.488236904,0.097751683,0.496078968,-7.79630000002918E-05,,,,
0.02246,0.999566495,-29.51231785,2.488236904,0.019685252,0.496078968,0,,,,
0.02247,0.999488354,-29.30249646,2.488236904,0.183624754,0.496078968,0,,,,
0.02248,0.999566495,-29.5045469,2.48839283,0.105558327,0.496130943333333,0.000155926000000139,,,,
0.02249,0.999566495,-29.2791836,2.48839283,0.097751683,0.496130943333333,0,,,,
0.0225,0.999566495,-29.39574979,2.48839283,0.105558327,0.496130943333333,0,,,,
0.02251,0.999566495,-29.43460643,2.48839283,0.152398192,0.496130943333333,0,,,,
0.02252,0.999488354,-29.34912406,2.488236904,0.152398192,0.496078968,-0.000155926000000139,,,,
0.02253,0.999644697,-29.40352261,2.488158703,0.089945039,0.496052901,-0.000078201,,,,
0.02254,0.999566495,-29.46569026,2.488158703,0.121171615,0.496052901,0,,,,
0.02255,0.999488354,-29.38797884,2.488236904,0.019685252,0.496078968,0.000078201,,,,
0.02256,0.999566495,-29.32581119,2.488314867,0.074331758,0.496104955666667,7.79630000002918E-05,,,,
0.02257,0.999488354,-29.33358215,2.48839283,0.082138395,0.496130943333333,7.79629999998477E-05,,,,
0.02258,0.999566495,-29.22478691,2.488471031,0.082138395,0.496157010333333,0.000078201,,,,
0.02259,1.961051583,-11.40561327,2.491203308,0.113364971,0.497067769333333,0.00273227699999978,,,,
0.0226,3.968281746,33.42596814,2.499790192,0.253884558,0.499930064,0.00858688400000007,,,,
0.02261,3.998687029,32.49965608,2.507440567,0.21485133,0.502480189,0.00765037500000032,,,,
0.02262,4.000172138,31.74696863,2.514232159,0.074331758,0.504744053,0.0067915919999999,,,,
0.02263,4.000641346,31.46762401,2.520711422,0.066525114,0.506903807333333,0.00647926300000012,,,,
0.02264,4.000953674,31.31242841,2.527268887,0.019685252,0.509089629,0.00655746499999976,,,,
0.02265,4.001188278,31.32018819,2.534216404,0.066525114,0.511405468,0.00694751699999996,,,,
0.02266,4.001266479,31.24259412,2.540773869,0.050911825,0.513591289666667,0.00655746500000021,,,,
0.02267,4.001579285,31.29691258,2.546862841,0.222657982,0.515620947,0.00608897199999969,,,,
0.02268,4.001501083,31.34346753,2.552093267,0.175818117,0.517364422333333,0.00523042600000023,,,,
0.02269,4.001501083,31.35122731,2.556230545,0.066525114,0.518743515,0.00413727799999997,,,,
0.0227,4.001579285,31.32018819,2.55958724,0.043105181,0.519862413333333,0.00335669499999991,,,,
0.02271,4.001579285,31.22707456,2.562397718,0.160204829,0.520799239333333,0.00281047800000023,,,,
0.02272,4.001657486,31.14947863,2.564973831,0.035298537,0.521657943666667,0.00257611299999994,,,,
0.02273,4.001657486,31.15723841,2.567315578,0.121171615,0.522438526,0.00234174700000001,,,,
0.02274,4.001657486,31.17275611,2.569189072,0.089945039,0.523063024,0.00187349399999981,,,,
0.02275,4.001657486,31.21931478,2.570126057,0.14459154,0.523375352333333,0.000936985000000057,,,,
0.02276,4.001735687,31.29691258,2.570126057,0.152398192,0.523375352333333,0,,,,
0.02277,4.001657486,31.21931478,2.569345236,0.004071966,0.523115078666667,-0.000780820999999765,,,,
0.02278,4.001657486,31.18051589,2.568174362,0.035298537,0.522724787333333,-0.00117087400000004,,,,
0.02279,4.001657486,31.20379522,2.566769123,0.074331758,0.522256374333333,-0.00140523900000034,,,,
0.0228,4.001735687,31.211555,2.56489563,0.191431405,0.521631876666667,-0.00187349299999973,,,,
0.02281,4.001735687,31.30466864,2.562553644,0.183624754,0.520851214666667,-0.00234198600000024,,,,
0.02282,4.001735687,31.211555,2.559899569,0.121171615,0.519966523,-0.0026540749999997,,,,
0.02283,4.001735687,31.2503539,2.556620836,0.027491895,0.518873612,-0.00327873300000014,,,,
0.02284,4.001813889,31.211555,2.553030014,0.089945039,0.517676671333333,-0.00359082200000005,,,,
0.02285,4.001735687,31.14947863,2.549048662,0.089945039,0.516349554,-0.00398135199999983,,,,
0.02286,4.001735687,31.15723841,2.544911385,0.066525114,0.514970461666667,-0.00413727700000033,,,,
0.02287,4.001813889,31.36674687,2.540773869,0.043105181,0.513591289666667,-0.00413751599999968,,,,
0.02288,4.001813889,31.35898709,2.536636591,0.05871847,0.512212197,-0.00413727799999997,,,,
0.02289,4.001813889,31.32794797,2.532264948,0.121171615,0.510754982666667,-0.00437164300000026,,,,
0.0229,4.001657486,31.32018819,2.527580976,0.097751683,0.509193658666667,-0.00468397200000004,,,,
0.02291,4.001891613,31.28139302,2.522819042,0.089945039,0.507606347333333,-0.0047619339999998,,,,
0.02292,4.001657486,31.32794797,2.518291473,0.128978252,0.506097157666667,-0.00452756899999995,,,,
0.02293,4.001735687,31.32794797,2.51391983,0.113364971,0.504639943333333,-0.00437164300000026,,,,
0.02294,4.001813889,31.22707456,2.509782553,0.035298537,0.503260851,-0.00413727699999988,,,,
0.02295,4.001813889,31.18827567,2.505723238,0.121171615,0.501907746,-0.00405931500000012,,,,
0.02296,4.001813889,31.42106533,2.501819849,0.011878609,0.500606616333333,-0.00390338899999998,,,,
0.02297,4.001735687,31.38226643,2.497916698,0.113364971,0.499305566,-0.00390315099999983,,,,
0.02298,4.001891613,31.32018819,2.494403839,0.035298537,0.498134613,-0.0035128590000002,,,,
0.02299,4.001813889,31.42882511,2.491125107,0.16801148,0.497041702333333,-0.00327873200000006,,,,
0.023,4.001735687,31.32794797,2.488158703,0.097751683,0.496052901,-0.00296640399999992,,,,
0.02301,4.001891613,31.46762401,2.485660791,0.050911825,0.495220263666667,-0.00249791199999994,,,,
0.02302,4.001891613,31.37450665,2.483552933,0.128978252,0.494517644333333,-0.00210785800000002,,,,
0.02303,4.001813889,31.35122731,2.481757402,0.050911825,0.493919134,-0.00179553099999996,,,,
0.02304,4.001813889,31.2891528,2.479962111,0.14459154,0.493320703666667,-0.00179529100000009,,,,
0.02305,4.001813889,31.32794797,2.478556871,0.050911825,0.492852290333333,-0.00140523999999997,,,,
0.02306,4.001735687,31.44434467,2.477620125,0.05871847,0.492540041666667,-0.000936745999999822,,,,
0.02307,4.001735687,31.35898709,2.477151632,0.011878609,0.492383877333333,-0.00046849300000007,,,,
